2025-05-19 18:37:57,345 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:38:12,349 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:38:27,350 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:38:42,352 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:38:57,354 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:39:12,357 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:39:27,359 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:39:42,361 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:39:57,363 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:40:12,377 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:40:27,403 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:40:42,405 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:40:57,407 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:41:12,410 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:41:27,417 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:41:42,419 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:41:57,420 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:42:12,422 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:42:27,425 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:42:42,427 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:42:57,448 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:43:12,486 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:43:27,489 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:43:42,490 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:43:57,507 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:44:12,541 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:44:27,545 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:44:42,550 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
2025-05-19 18:44:57,553 - Dummy-3 - PlaylistPlayerMain - DEBUG - Hilos activos (19/20): ['Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-20403060', 'Worker-4LJVPB6D', 'Worker-DY49GQ7P', 'Worker-KF9HFUCE', 'Worker-P7NBHUMR']
